CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,predicted_clv_6m,predicted_purchases_90d,prob_alive
16567,194,2,865.6,1,3,3,133,At Risk,324.53662780943915,0.444114962583579,0.8095087942454786
16569,3,1,124.2,5,2,1,521,New Customers,,,
16570,15,10,3738.4,4,5,5,455,Champions,1747.1239596208736,2.1506814132239356,0.9986878003173734
16571,27,3,1421.69,4,4,4,444,Champions,906.4129393279813,0.8660700517115354,0.9926100552326983
16572,127,3,1009.6,2,4,4,244,At Risk,613.2167252218928,0.8637462528902616,0.9739537383069099
16573,85,2,663.61,2,3,3,233,At Risk,494.209953488699,0.5627457742408176,0.9151380102842728
16574,71,1,451.44,3,2,2,322,Needs Attention,,,
16581,183,1,105.84,1,2,1,121,Lost,,,
16582,113,1,313.62,2,2,2,222,Lost,,,
16583,374,1,233.45,1,2,1,121,Lost,,,
16584,80,2,936.08,2,3,3,233,At Risk,475.94910224327134,0.6194616342706268,0.9120806354829538
16586,249,1,463.95,1,2,2,122,Lost,,,
16587,232,1,225.15,1,2,1,121,Lost,,,
16589,71,3,459.24,3,4,2,342,Loyal Customers,462.1193177630114,1.2650266667163585,0.9813673501361146
16591,69,1,213.5,3,2,1,321,Needs Attention,,,
16592,4,16,4113.68,5,5,5,555,Champions,2067.7284173855887,2.2882093062290503,0.998991640288619
16593,51,3,330.03,3,4,2,342,Loyal Customers,215.09652872368707,0.7693764875247807,0.9910034045790271
16594,75,1,181.09,2,2,1,221,Lost,,,
16595,61,1,360.16,3,2,2,322,Needs Attention,,,
16596,16,2,250.15,4,3,1,431,Loyal Customers,151.98913377187608,0.48686547347814313,0.9498368626316593
16597,4,1,90.04,5,2,1,521,New Customers,,,
16598,286,1,145.04999999999998,1,2,1,121,Lost,,,
16600,4,6,813.52,5,5,3,553,Loyal Customers,383.1714118113109,1.3848028738735194,0.9983300068233232
16601,41,1,244.79999999999998,3,2,1,321,Needs Attention,,,
16602,36,1,528.08,3,2,3,323,Potential Loyalists,,,
16603,75,2,482.47,2,3,2,232,At Risk,480.75140051255977,1.0831209711021283,0.8402035546571008
16607,18,14,3347.71,4,5,5,455,Champions,1299.422537512296,2.9290160740547657,0.9990584251219974
16609,15,7,5493.46,4,5,5,455,Champions,3266.805492256747,1.9951531190752387,0.9982226899789854
16610,219,1,75.66,1,2,1,121,Lost,,,
16611,186,1,129.49,1,2,1,121,Lost,,,
16612,33,4,1187.66,4,4,4,444,Champions,639.9496347018273,1.027129946315049,0.995554140705752
16613,70,1,618.59,3,2,3,323,Potential Loyalists,,,
16614,183,1,506.19,1,2,3,123,Needs Attention,,,
16616,15,2,500.42,4,3,3,433,Loyal Customers,616.0307230740625,0.8943502205726094,0.9460889949212401
16617,236,1,151.85,1,2,1,121,Lost,,,
16618,31,5,2647.59,4,4,5,445,Champions,1314.6518127376705,0.9998283512726184,0.9956536712901176
16619,264,1,226.21,1,2,1,121,Lost,,,
16620,4,2,178.96,5,3,1,531,Loyal Customers,129.48008618007498,0.636060635169018,0.9528279846185898
16621,52,4,813.48,3,4,3,343,Loyal Customers,501.1800418315614,1.1204203042302756,0.9939729944973176
16623,246,1,129.45,1,2,1,121,Lost,,,
16624,81,2,810.5699999999999,2,3,3,233,At Risk,664.3094913503575,0.7309830043077387,0.8982324307752383
16625,275,1,333.08,1,2,2,122,Lost,,,
16626,1,17,4413.1,5,5,5,555,Champions,1963.741430364678,4.4451522485673225,0.9995706946054943
16627,79,1,322.8,2,2,2,222,Lost,,,
16628,30,5,2188.05,4,4,5,445,Champions,1431.7851909315536,1.5489187129192734,0.9965051901574875
16629,74,2,417.73,2,3,2,232,At Risk,460.82986117110147,1.065765462236907,0.8495230590284801
16633,17,6,2883.1,4,5,5,455,Champions,1784.2844686583992,1.8279103385644693,0.9977607664014978
16634,223,2,217.9,1,3,1,131,At Risk,53.16629018801535,0.39960502011086274,0.7898423203526664
16637,32,4,1154.47,4,4,4,444,Champions,763.2242702707993,1.3065936560194569,0.9950382164773476
16638,23,10,1680.72,4,5,4,454,Champions,743.421943455237,2.0792625332387904,0.9986550646138056
16639,31,3,1257.51,4,4,4,444,Champions,996.3149208376178,0.9877440757304147,0.9918441325297571
16641,106,1,231.10000000000002,2,2,1,221,Lost,,,
16642,5,2,688.33,5,3,3,533,Loyal Customers,674.3994558739499,0.7488942482906595,0.9522455013355657
16643,246,1,487.51,1,2,2,122,Lost,,,
16644,178,2,833.78,2,3,3,233,At Risk,140.796903335151,0.5223312816184783,0.6753233089001728
16647,170,2,214.06,2,3,1,231,At Risk,115.63986538345539,0.5485345260384786,0.6904486651918581
16648,43,1,290.65999999999997,3,2,2,322,Needs Attention,,,
16650,72,1,518.42,3,2,3,323,Potential Loyalists,,,
16652,59,7,6773.97,3,5,5,355,Loyal Customers,3615.3667113472366,1.3798918947741245,0.994529813097331
16653,16,2,1212.66,4,3,4,434,Loyal Customers,314.0742077677937,1.36223653363885,0.9402287078770482
16654,141,4,601.27,2,4,3,243,At Risk,229.40498036308435,0.8886889714460725,0.9837067394158047
16655,18,6,3794.52,4,5,5,455,Champions,1681.8404446339548,1.4072638978599663,0.9979402578195417
16656,22,15,8625.8,4,5,5,455,Champions,3536.890626889419,3.087892289549393,0.9989268410710361
16657,10,4,933.62,5,4,3,543,Loyal Customers,569.1613311431855,1.198387291406574,0.9965710242087303
16658,368,1,123.24,1,2,1,121,Lost,,,
16659,189,1,39.12,1,2,1,121,Lost,,,
16660,16,4,1267.6499999999999,4,4,4,444,Champions,823.055177186872,0.7863289284552113,0.9934270530427546
16665,362,1,135.39999999999998,1,2,1,121,Lost,,,
16666,19,1,118.98,4,2,1,421,New Customers,,,
16667,68,2,570.13,3,3,3,333,Loyal Customers,501.5973447566492,0.5776431337503871,0.9245550780308096
16668,15,6,306.71999999999997,4,5,2,452,Loyal Customers,164.57503210870456,1.583994470333712,0.9979440999581793
16669,24,3,1374.8700000000001,4,4,4,444,Champions,1970.8751855438431,1.296539273980126,0.9336916032752278
16670,17,11,4095.9,4,5,5,455,Champions,1719.3698036380981,2.1260158641256557,0.9988262939038487
16671,28,3,1692.27,4,4,4,444,Champions,418.32688558157076,1.262818316871657,0.9913470079613087
16672,2,20,8134.9400000000005,5,5,5,555,Champions,3753.552986295875,4.697646277409328,0.9995528069662284
16674,55,2,319.61,3,3,2,332,Loyal Customers,523.3976724197889,1.1113538797834468,0.8953642764923879
16676,34,4,1592.1200000000001,3,4,4,344,Loyal Customers,745.9827335406724,0.9646899206278492,0.9956094651021311
16678,3,12,3109.99,5,5,5,555,Champions,1521.3700814855517,3.044677654512828,0.999313985311947
16679,366,1,129.75,1,2,1,121,Lost,,,
16680,43,1,183.7,3,2,1,321,Needs Attention,,,
16681,73,6,1770.34,2,5,4,254,At Risk,1012.2083638589695,1.7178067065641898,0.9926045472562853
16682,5,5,1028.0,5,4,4,544,Champions,463.3941754162486,1.8137515028774418,0.9977550973999977
16684,4,28,66653.56,5,5,5,555,Champions,28604.507653428558,3.331627041659765,0.9994665604619428
16685,61,2,324.24,3,3,2,332,Loyal Customers,,,
16686,47,7,3062.83,3,5,5,355,Loyal Customers,1371.9422709166329,1.531807273212259,0.9970507144777607
16688,1,4,1260.86,5,4,4,544,Champions,2027.6927462800634,2.746369671871328,0.9968690346224899
16689,76,2,422.59999999999997,2,3,2,232,At Risk,345.3647415900183,1.1163615903398785,0.8230314475154669
16690,72,2,225.57999999999998,3,3,1,331,Loyal Customers,243.74583090449934,0.7287207676273316,0.907909327038959
16692,256,2,1276.0,1,3,4,134,At Risk,964.2665979087776,0.32359331133651675,0.5248452651778341
16693,69,2,482.01,3,3,2,332,Loyal Customers,459.50096044982564,0.5974584555587972,0.9230834339481917
16696,135,4,657.9000000000001,2,4,3,243,At Risk,507.71062575882803,1.1860847983506604,0.969152409220488
16697,241,1,112.75,1,2,1,121,Lost,,,
16698,227,2,1998.0,1,3,4,134,At Risk,728.9086764667964,0.37939402993103977,0.5569896173541742
16700,9,13,5076.55,5,5,5,555,Champions,2076.668068506763,2.681080858414473,0.9992578326151742
16701,9,13,5398.3,5,5,5,555,Champions,2206.367344188387,2.5113059047269553,0.9991969543410181
16705,1,20,14034.99,5,5,5,555,Champions,5821.6205882729855,2.5285247334242222,0.9993590215810025
16706,37,3,531.35,3,4,3,343,Loyal Customers,403.66176680827664,1.5670789362345159,0.9883517380472566
16708,46,1,656.63,3,2,3,323,Potential Loyalists,,,
16709,85,5,3029.87,2,4,5,245,At Risk,1444.045500360457,1.1041110358792632,0.9901708276804769
16710,19,10,2483.04,4,5,5,455,Champions,981.106750151727,1.8830512388143366,0.9986332825966777
16711,3,5,1651.03,5,4,4,544,Champions,817.9126072227041,1.1244929635039502,0.9978510405126865
16712,9,11,3645.43,5,5,5,555,Champions,1906.337777365501,2.356590909122427,0.9988441382923375
16713,19,15,6923.13,4,5,5,455,Champions,2796.824847655483,3.0748050324776046,0.9990730863482485
16714,219,3,1161.53,1,4,4,144,At Risk,18.504538670783205,0.4233650849651317,0.737318134687082
16715,78,1,301.71999999999997,2,2,2,222,Lost,,,
16716,267,2,901.2,1,3,3,133,At Risk,127.74901366220243,0.3197046238096583,0.5485906114420576
16717,24,6,3858.38,4,5,5,455,Champions,1848.4776806667423,1.2991210572785596,0.997792192439502
16718,369,1,623.75,1,2,3,123,Needs Attention,,,
16719,15,7,1790.42,4,5,4,454,Champions,673.6429120760218,1.490365536861917,0.9983995419508083
16720,26,1,155.24,4,2,1,421,New Customers,,,
16721,262,1,292.47,1,2,2,122,Lost,,,
16722,17,13,4730.81,4,5,5,455,Champions,1853.8082619528927,2.6687546915852316,0.999024335432084
16723,91,2,589.15,2,3,3,233,At Risk,376.5254801544029,0.9530903936927614,0.8045300305008188
16725,302,7,781.02,1,5,3,153,At Risk,123.04088651843095,0.46398003608114297,0.3602658154879987
16726,26,5,1382.02,4,4,4,444,Champions,784.8223426578187,0.9137624000353038,0.9960133421588585
16727,364,1,272.82,1,2,2,122,Lost,,,
16728,46,4,1054.67,3,4,4,344,Loyal Customers,662.3209718963361,1.1618566490685798,0.994253624805777
16729,38,21,7239.92,3,5,5,355,Loyal Customers,3871.7268862962956,5.304295605641416,0.9958728122869085
16730,52,3,743.11,3,4,3,343,Loyal Customers,464.696963565493,0.7841975815827589,0.9907343660947213
16732,32,1,603.75,4,2,3,423,New Customers,,,
16734,52,3,650.51,3,4,3,343,Loyal Customers,844.7478259265621,1.0362110992849713,0.9057024127985109
16735,79,5,2300.56,2,4,5,245,At Risk,1088.3251430290138,0.9682782328836519,0.9922973056770454
16737,53,1,417.59999999999997,3,2,2,322,Needs Attention,,,
16738,298,1,3.75,1,2,1,121,Lost,,,
16739,177,1,323.0,2,2,2,222,Lost,,,
16742,47,1,464.9,3,2,2,322,Needs Attention,,,
16743,29,7,2238.09,4,5,5,455,Champions,958.5311481844602,1.32199821586261,0.9975602087498435
16744,11,7,1304.76,5,5,4,554,Champions,1030.3068750389061,2.5940103519125657,0.9982510854769673
16745,87,17,7194.3,2,5,5,255,At Risk,3254.2154714472513,3.8328625191920573,0.9707744819407754
16746,5,18,6697.66,5,5,5,555,Champions,2754.0785575129344,3.5324425309243543,0.9994973029506062
16747,38,2,836.06,3,3,3,333,Loyal Customers,1139.7731826634506,1.353738672180291,0.9112080644382933
16748,18,5,1515.9,4,4,4,444,Champions,622.5535728278714,1.184911720858423,0.9973985813871848
16750,45,5,623.93,3,4,3,343,Loyal Customers,399.89654158372025,1.556643530582202,0.9952982387189975
16751,31,1,1764.72,4,2,4,424,New Customers,,,
16752,373,1,207.5,1,2,1,121,Lost,,,
16753,58,1,223.92000000000002,3,2,1,321,Needs Attention,,,
16754,372,1,2002.4,1,2,4,124,Needs Attention,,,
16755,114,3,1496.83,2,4,4,244,At Risk,983.7499282917493,0.784551967121956,0.9814979260681871
16756,215,1,239.4,1,2,1,121,Lost,,,
16757,319,1,106.83000000000001,1,2,1,121,Lost,,,
16758,65,1,369.34000000000003,3,2,2,322,Needs Attention,,,
16759,8,3,789.79,5,4,3,543,Loyal Customers,1612.162038481396,1.838250285331456,0.946422718261438
16761,97,1,316.62,2,2,2,222,Lost,,,
16762,20,3,1501.38,4,4,4,444,Champions,1728.7631781352404,1.3718905279736644,0.9922850651067333
16763,199,1,611.85,1,2,3,123,Needs Attention,,,
16764,4,13,2799.25,5,5,5,555,Champions,2248.5080107564154,5.245220166130127,0.9993041267126682
16765,294,1,34.0,1,2,1,121,Lost,,,
16766,273,2,1145.6,1,3,4,134,At Risk,,,
16767,31,11,5580.6,4,5,5,455,Champions,2000.4135114403996,1.9015151667833532,0.9979531863781603
16768,48,3,478.09000000000003,3,4,2,342,Loyal Customers,280.65574339068,0.8882483004727917,0.9906175716126833
16769,260,1,380.39,1,2,2,122,Lost,,,
16770,58,5,770.1,3,4,3,343,Loyal Customers,352.462616394497,1.0856418199874078,0.9956820061988348
16771,33,5,2246.81,4,4,5,445,Champions,1157.2956004209234,1.1730933343872463,0.99675962543674
16773,57,1,171.59,3,2,1,321,Needs Attention,,,
16774,68,4,661.52,3,4,3,343,Loyal Customers,544.1014867147026,1.525669448391457,0.9886806940033797
16775,10,11,1695.66,5,5,4,554,Champions,657.9705961918231,2.28138095732113,0.9990809558855638
16776,60,1,388.28,3,2,2,322,Needs Attention,,,
16777,80,2,226.35,2,3,1,231,At Risk,75.96983251913836,0.6144815773710588,0.9126251998779271
16778,74,2,245.94,2,3,1,231,At Risk,216.42149690966426,0.5902948733193253,0.9195824195871952
16779,2,22,10629.720000000001,5,5,5,555,Champions,4263.686334723532,4.259818084903589,0.9996265906433891
16780,100,2,425.19,2,3,2,232,At Risk,375.17732452880415,0.5995861230802068,0.8956266109970719
16781,372,1,311.25,1,2,2,122,Lost,,,
16782,10,13,2279.9,5,5,5,555,Champions,838.8323337346145,2.68684405908701,0.9992107630839313
16784,20,1,107.6,4,2,1,421,New Customers,,,
16788,123,2,597.48,2,3,3,233,At Risk,419.6440890531146,0.5889995276283132,0.8672289512988565
16789,8,1,80.8,5,2,1,521,New Customers,,,
16790,4,6,1545.6200000000001,5,5,4,554,Champions,1649.4162417610755,4.660614385361543,0.9981621835555496
16791,29,7,1721.78,4,5,4,454,Champions,825.6822191925389,1.4032985881928115,0.9974905471778078
16792,282,2,110.38000000000001,1,3,1,131,At Risk,,,
16793,57,1,243.84,3,2,1,321,Needs Attention,,,
16794,1,10,1222.71,5,5,4,554,Champions,749.970791797022,3.19451113858926,0.9990567375225718
16795,365,1,414.88,1,2,2,122,Lost,,,
16796,89,1,305.62,2,2,2,222,Lost,,,
16800,11,1,1201.49,5,2,4,524,New Customers,,,
16801,163,4,1619.73,2,4,4,244,At Risk,648.3034959017677,1.0881135866125364,0.9548003515724409
16803,65,1,332.3,3,2,2,322,Needs Attention,,,
16804,23,3,536.99,4,4,3,443,Loyal Customers,607.9784270979914,0.6137561054375327,0.9456410433537348
16805,174,2,460.59,2,3,2,232,At Risk,259.4160953719363,0.4435187420956497,0.8539011160133381
16806,103,4,801.49,2,4,3,243,At Risk,476.4570970586618,1.2360828959662298,0.9831370830907923
16807,143,3,1121.59,2,4,4,244,At Risk,693.4581049478039,0.868817763922701,0.9662665293853078
16808,99,2,288.42,2,3,2,232,At Risk,170.13000867110827,0.5780062824280929,0.900438814152283
16809,23,5,914.69,4,4,3,443,Loyal Customers,507.0486381355209,1.4264862067918176,0.9969808369288041
16810,192,1,309.54,1,2,2,122,Lost,,,
16811,5,2,547.07,5,3,3,533,Loyal Customers,1141.7433961953104,2.067072225588921,0.9492537316365225
16812,361,1,479.35,1,2,2,122,Lost,,,
16813,8,10,1692.98,5,5,4,554,Champions,1056.0833357416739,3.239174831914015,0.9989304815933236
16814,14,21,6509.1,4,5,5,455,Champions,2571.091047347326,4.230762056811755,0.9993370682466395
16816,103,4,417.06,2,4,2,242,At Risk,215.63635634605674,0.9142921125993021,0.9899664635796819
16817,3,9,1604.75,5,5,4,554,Champions,634.2224082884846,1.8838383289018998,0.9990506978754767
16818,11,11,3349.57,5,5,5,555,Champions,1942.8526894175643,3.5328235886255634,0.998939309025201
16820,96,1,497.61,2,2,3,223,Needs Attention,,,
16823,227,1,358.38,1,2,2,122,Lost,,,
16824,16,2,460.64,4,3,2,432,Loyal Customers,492.0693814802771,0.8699690518694629,0.9463248789843345
16825,39,2,775.1800000000001,3,3,3,333,Loyal Customers,854.7817138676029,0.7927339559917076,0.9334583045764672
16826,51,1,341.7,3,2,2,322,Needs Attention,,,
16828,93,2,128.5,2,3,1,231,At Risk,40.656929523451176,0.9309002021816719,0.8056963106967983
16829,157,1,197.22,2,2,1,221,Lost,,,
16830,39,1,325.91,3,2,2,322,Needs Attention,,,
16832,184,3,199.15,1,4,1,141,At Risk,139.04551183623573,0.9129706048624764,0.8660444350901833
16833,1,4,1106.53,5,4,4,544,Champions,643.5461393648031,0.7591684584633175,0.9942536820104446
16834,228,1,413.46,1,2,2,122,Lost,,,
16835,128,2,180.85,2,3,1,231,At Risk,109.33376522296642,0.4538474678024217,0.8989946933898876
16836,40,2,251.87,3,3,2,332,Loyal Customers,402.19649068017463,1.0456100573744138,0.9228571260626377
16837,31,11,3170.98,4,5,5,455,Champions,1919.9467747499073,2.5715468061083726,0.9976902042596691
16838,197,2,588.85,1,3,3,133,At Risk,218.49742508199608,0.4651618885869016,0.7524718417791304
16839,9,34,16594.35,5,5,5,555,Champions,6419.781973807018,6.387148242725053,0.9996174514479131
16841,37,6,1869.82,3,5,4,354,Loyal Customers,977.6699885295668,1.5698474893313106,0.996959160208689
16842,101,3,1264.19,2,4,4,244,At Risk,642.6556534029756,0.8123743133196779,0.983714672901131
16843,43,16,10196.57,3,5,5,355,Loyal Customers,4566.409375396156,2.71151449923817,0.9975612087379095
16846,50,1,214.32,3,2,1,321,Needs Attention,,,
16847,43,1,193.44,3,2,1,321,Needs Attention,,,
16848,53,1,281.42,3,2,2,322,Needs Attention,,,
16849,187,1,124.57,1,2,1,121,Lost,,,
16850,334,1,332.41,1,2,2,122,Lost,,,
16851,4,3,342.45,5,4,2,542,Loyal Customers,566.2000415116427,2.278048769609907,0.9936833522648514
16852,10,2,144.91000000000003,5,3,1,531,Loyal Customers,69.31275272327841,0.8333481036399031,0.9492288623022049
16855,24,2,328.4,4,3,2,432,Loyal Customers,687.7218596615166,1.6240804412180194,0.9264752263808098
16856,15,1,35.400000000000006,4,2,1,421,New Customers,,,
16858,369,1,375.69000000000005,1,2,2,122,Lost,,,
16859,145,2,747.81,2,3,3,233,At Risk,643.9039329450171,0.5587647962536217,0.8394253022217187
16861,60,2,173.76,3,3,1,331,Loyal Customers,214.15541434037453,0.8573421005299483,0.9106042172269588
16863,31,2,502.8,4,3,3,433,Loyal Customers,388.6611373901571,0.48441308922278103,0.9450524507274026
16866,141,3,207.73999999999998,2,4,1,241,At Risk,126.06490005031587,1.162981395139571,0.902203882364185
16869,23,4,825.42,4,4,3,443,Loyal Customers,632.3670616915316,1.5535362438694122,0.9954819694637936
16871,22,6,2812.34,4,5,5,455,Champions,1606.385095698558,1.3949163206903508,0.9970560424097229
16872,77,3,680.02,2,4,3,243,At Risk,362.269746825096,1.1591748303899594,0.9815368422392751
16873,5,6,7123.62,5,5,5,555,Champions,2596.983033749382,1.3055517227867894,0.9983359431723563
16875,67,5,2095.53,3,4,5,345,Loyal Customers,1133.5274949484071,0.9580555708648775,0.9933900812524207
16877,12,6,853.72,5,5,3,553,Loyal Customers,620.0755830756158,1.9876209822140019,0.9979417822571357
16878,84,1,13.3,2,2,1,221,Lost,,,
16880,31,7,1519.08,4,5,4,454,Champions,1062.867224460586,2.120174588447564,0.9966786283411253
16881,67,1,432.0,3,2,2,322,Needs Attention,,,
16882,67,3,705.12,3,4,3,343,Loyal Customers,582.192845927335,0.7868884204674743,0.9892774026687144
16883,187,2,276.73,1,3,2,132,At Risk,152.52302366593705,0.4269955286818306,0.8421569064696467
16884,38,2,429.84000000000003,3,3,2,332,Loyal Customers,,,
16885,15,3,471.51,4,4,2,442,Loyal Customers,216.76843328588467,0.7196405270150297,0.9935614568379915
16887,35,1,194.88,3,2,1,321,Needs Attention,,,
16889,195,3,1578.67,1,4,4,144,At Risk,810.796839212897,0.7229882444752006,0.9513319254724751
16891,2,5,809.7,5,4,3,543,Loyal Customers,319.9538064473842,1.0904245455280062,0.9979051596812258
16892,1,5,525.54,5,4,3,543,Loyal Customers,439.9583708425322,1.51022649243726,0.9969121382640386
16893,367,1,145.93,1,2,1,121,Lost,,,
16895,65,1,219.14,3,2,1,321,Needs Attention,,,
16897,299,2,289.78,1,3,2,132,At Risk,41.336985988988864,0.2193245979256108,0.37821977960789194
16898,26,3,508.81,4,4,3,443,Loyal Customers,294.5891955579074,0.7019585917875171,0.9929763870712802
16899,8,6,1281.56,5,5,4,554,Champions,587.6124563638994,1.3170485862266896,0.9982593380538024
16900,17,3,887.11,4,4,3,443,Loyal Customers,305.98266245526594,2.0951641831151817,0.991539952257767
16902,116,1,1706.88,2,2,4,224,Needs Attention,,,
16903,29,1,373.24,4,2,2,422,New Customers,,,
16904,4,16,3754.27,5,5,5,555,Champions,1465.7503638428345,3.069184028144311,0.9994326650537447
16905,5,7,3102.43,5,5,5,555,Champions,1467.5681249037382,1.285710146575485,0.9983132428486758
16906,82,4,579.77,2,4,3,243,At Risk,388.03484174395516,1.2108240027123522,0.9893668656764448
16907,29,5,981.65,4,4,4,444,Champions,447.71810820470034,1.10380302879357,0.9970096975136229
16909,72,1,379.14,3,2,2,322,Needs Attention,,,
16910,4,8,1510.06,5,5,4,554,Champions,1691.0659324856388,4.26583456739329,0.9987173288931028
16912,29,11,2575.38,4,5,5,455,Champions,1263.581733278916,1.4338827340347777,0.9975068743428541
16913,290,1,113.44,1,2,1,121,Lost,,,
16914,36,1,208.46,3,2,1,321,Needs Attention,,,
16915,9,6,621.6800000000001,5,5,3,553,Loyal Customers,363.0452580220238,1.5885754465793998,0.9981560313983026
16916,24,2,576.26,4,3,3,433,Loyal Customers,429.21074914719804,0.47942311094076556,0.9476073705758092
16917,277,1,391.52,1,2,2,122,Lost,,,
16918,50,6,1068.82,3,5,4,354,Loyal Customers,495.7208022284778,1.2323448903630587,0.9957629871661516
16919,156,11,2596.45,2,5,5,255,At Risk,987.3681182660976,2.0916685640138377,0.9180039749258397
16921,61,1,169.79,3,2,1,321,Needs Attention,,,
16923,12,19,7247.61,5,5,5,555,Champions,2862.095338652992,3.5005421665337213,0.9993107447836006
16924,21,3,846.75,4,4,3,443,Loyal Customers,1128.561731824037,1.841661215762665,0.990973270556441
16926,371,1,230.25,1,2,1,121,Lost,,,
16927,116,3,543.05,2,4,3,243,At Risk,245.68768767395974,0.7062016208012302,0.9837240611953741
16928,80,17,2847.6,2,5,5,255,At Risk,1127.5963853320895,3.3788360579717622,0.9880305792738026
16929,4,7,1295.39,5,5,4,554,Champions,987.611871862645,2.7854269943553924,0.9986115832562698
16930,26,3,380.55,4,4,2,442,Loyal Customers,568.3183954795413,1.3703453706334923,0.9282460432853554
16931,5,21,4604.22,5,5,5,555,Champions,1844.5206188827144,4.035753249721719,0.9995510108629927
16932,53,1,161.94,3,2,1,321,Needs Attention,,,
16933,1,2,563.23,5,3,3,533,Loyal Customers,542.9585684900309,0.6770489001990252,0.9534744403815786
16934,55,2,950.9300000000001,3,3,4,334,Loyal Customers,,,
16936,26,1,262.68,4,2,2,422,New Customers,,,
16938,9,4,2736.38,5,4,5,545,Champions,1751.3424573617124,1.036022860208409,0.9966672677435496
16940,52,3,3049.88,3,4,5,345,Loyal Customers,2055.8109085283363,0.8458714328645612,0.990342835621811
16942,13,9,1920.59,5,5,4,554,Champions,1129.7807844607814,2.4363901192534665,0.9985252954580915
16943,212,3,816.73,1,4,3,143,At Risk,287.5604241416389,0.7354216922575711,0.926842777250812
16945,22,19,4345.5,4,5,5,455,Champions,1812.694701069568,2.7279016989289255,0.9988794964099087
16947,236,1,406.48,1,2,2,122,Lost,,,
16948,139,3,435.02,2,4,2,242,At Risk,297.48966797170743,0.761382296869237,0.976007346937318
16949,4,6,1286.27,5,5,4,554,Champions,710.1914725764407,1.459823900965348,0.9983515856650995
16950,57,3,1178.56,3,4,4,344,Loyal Customers,750.8662740527709,0.7020269139651588,0.9909067155110662
16951,135,3,1277.75,2,4,4,244,At Risk,193.0297247902232,0.8011153211120069,0.9750253630514158
16952,109,2,167.61,2,3,1,231,At Risk,,,
16953,30,1,20.8,4,2,1,421,New Customers,,,
16954,1,9,2085.08,5,5,5,555,Champions,848.3442889172857,1.7212096170604696,0.9989414982686545
16955,185,4,518.67,1,4,3,143,At Risk,216.98451330687794,0.8665043155281826,0.9696134772502434
16956,18,1,308.74,4,2,2,422,New Customers,,,
16957,239,2,416.64,1,3,2,132,At Risk,263.317724529418,0.36775258987045484,0.5838976655571466
16959,87,1,117.35000000000001,2,2,1,221,Lost,,,
16960,39,3,507.05,3,4,3,343,Loyal Customers,307.0321286876093,0.938201452532899,0.9913169262173418
16961,116,1,234.17,2,2,1,221,Lost,,,
16963,187,1,110.55000000000001,1,2,1,121,Lost,,,
16965,227,1,201.19,1,2,1,121,Lost,,,
16966,8,7,2154.97,5,5,5,555,Champions,1199.2996033135405,2.0681781085266873,0.9984766108633061
16967,189,1,319.02,1,2,2,122,Lost,,,
16968,4,2,439.43,5,3,2,532,Loyal Customers,501.03192381298425,1.127098986269464,0.9514155087509207
16969,39,3,650.41,3,4,3,343,Loyal Customers,309.81154945963857,1.140402616570836,0.9902787182158698
16971,38,1,357.21,3,2,2,322,Needs Attention,,,
16976,267,1,251.51999999999998,1,2,2,122,Lost,,,
16978,78,1,344.33,2,2,2,222,Lost,,,
16979,4,6,1852.0,5,5,4,554,Champions,924.597440356747,1.5314400938778223,0.9983476078951217
16980,255,2,1078.96,1,3,4,134,At Risk,270.4466242556357,0.32938670922997515,0.5370565623381176
16982,61,1,384.06,3,2,2,322,Needs Attention,,,
16983,13,7,1931.25,5,5,4,554,Champions,873.418986041539,1.4872013325831759,0.9984539106415569
16984,88,2,4481.35,2,3,5,235,At Risk,2645.456568040435,0.8969687444862753,0.845344877265196
16985,17,10,5464.12,4,5,5,455,Champions,2290.2703934702695,1.523467973050898,0.9983039792434237
16986,30,2,1873.2,4,3,4,434,Loyal Customers,7418.637472674573,1.7665773679239452,0.9095219339341759
16987,3,7,1625.05,5,5,4,554,Champions,1137.814651966299,2.008579997758656,0.9983208137639135
16988,5,1,126.12,5,2,1,521,New Customers,,,
16989,7,6,1133.25,5,5,4,554,Champions,275.66805481701135,2.4678631824739123,0.9980919916418025
16990,219,1,179.0,1,2,1,121,Lost,,,
16992,11,5,1614.31,5,4,4,544,Champions,811.4825966824511,1.3434611378461687,0.997591898269448
16996,30,6,1456.96,4,5,4,454,Champions,763.0509366124945,1.1336010096703082,0.996937615725578
16997,288,3,702.0,1,4,3,143,At Risk,185.11741703774126,0.5539651002935897,0.71012159076542
16998,150,4,295.0,2,4,2,242,At Risk,175.90113491784143,0.7963675505232947,0.969246923144015
16999,23,2,484.82,4,3,2,432,Loyal Customers,754.1972522972541,1.327188868728781,0.933063841574084
17001,1,11,3989.57,5,5,5,555,Champions,1644.7744846729179,2.3276742952508402,0.9992888985411106
17002,86,3,1493.73,2,4,4,244,At Risk,875.1745538858717,0.8398926272905465,0.9859347382595559
17004,46,2,1412.94,3,3,4,334,Loyal Customers,1116.4152260061735,1.1619720103161035,0.9063381481311373
17006,5,4,781.78,5,4,3,543,Loyal Customers,860.7339450057897,2.4963812876209848,0.9966017524831369
17007,51,6,889.9300000000001,3,5,3,353,Loyal Customers,389.0451387935028,1.1223904567200926,0.9959853208950021
17010,18,1,195.36,4,2,1,421,New Customers,,,
